SidoName,SggName,AptName,DisQuantityAvg,Time
경기도,수원시,율전-벽산블루밍,1910.3658536585365,20180429
경기도,수원시,율전-벽산블루밍,1581.6455696202531,20180430
경기도,수원시,율전-송촌스페이스향,2168.0,20180401
경기도,수원시,율전-송촌스페이스향,2335.185185185185,20180402
경기도,수원시,율전-송촌스페이스향,2016.1290322580646,20180403
경기도,수원시,율전-송촌스페이스향,1915.5172413793102,20180404
경기도,수원시,율전-송촌스페이스향,2100.0,20180405
경기도,수원시,율전-송촌스페이스향,2489.285714285714,20180406
경기도,수원시,율전-송촌스페이스향,2109.375,20180407
경기도,수원시,율전-송촌스페이스향,1817.0212765957447,20180408
경기도,수원시,율전-송촌스페이스향,2710.5263157894738,20180409
경기도,수원시,율전-송촌스페이스향,2372.222222222222,20180410
경기도,수원시,율전-송촌스페이스향,1698.0,20180411
경기도,수원시,율전-송촌스페이스향,1626.3157894736842,20180412
경기도,수원시,율전-송촌스페이스향,1645.945945945946,20180413
경기도,수원시,율전-송촌스페이스향,2525.862068965517,20180414
경기도,수원시,율전-송촌스페이스향,2550.0,20180415
경기도,수원시,율전-송촌스페이스향,1494.7368421052631,20180416
경기도,수원시,율전-송촌스페이스향,1817.1875,20180417
경기도,수원시,율전-송촌스페이스향,2404.0,20180418
경기도,수원시,율전-송촌스페이스향,1926.0869565217392,20180419
경기도,수원시,율전-송촌스페이스향,2046.4285714285713,20180420
경기도,수원시,율전-송촌스페이스향,1767.142857142857,20180421
경기도,수원시,율전-송촌스페이스향,2382.222222222222,20180422
경기도,수원시,율전-송촌스페이스향,3021.4285714285716,20180423
경기도,수원시,율전-송촌스페이스향,1763.157894736842,20180424
경기도,수원시,율전-송촌스페이스향,1575.0,20180425
경기도,수원시,율전-송촌스페이스향,2513.6363636363635,20180426
경기도,수원시,율전-송촌스페이스향,1692.1875,20180427
경기도,수원시,율전-송촌스페이스향,2100.0,20180428
경기도,수원시,율전-송촌스페이스향,1937.2093023255813,20180429
경기도,수원시,율전-송촌스페이스향,1817.6470588235295,20180430
경기도,수원시,율전-밤꽃주공2단지,1735.5555555555557,20180401
경기도,수원시,율전-밤꽃주공2단지,1760.44776119403,20180402
경기도,수원시,율전-밤꽃주공2단지,1578.7878787878788,20180403
경기도,수원시,율전-밤꽃주공2단지,1493.3333333333333,20180404
경기도,수원시,율전-밤꽃주공2단지,1619.3181818181818,20180405
경기도,수원시,율전-밤꽃주공2단지,1432.8125,20180406
경기도,수원시,율전-밤꽃주공2단지,1982.7586206896551,20180407
경기도,수원시,율전-밤꽃주공2단지,1761.9402985074628,20180408
경기도,수원시,율전-밤꽃주공2단지,1578.5714285714287,20180409
경기도,수원시,율전-밤꽃주공2단지,1507.142857142857,20180410
경기도,수원시,율전-밤꽃주공2단지,1653.90625,20180411
경기도,수원시,율전-밤꽃주공2단지,1717.857142857143,20180412
경기도,수원시,율전-밤꽃주공2단지,1554.5454545454545,20180413
경기도,수원시,율전-밤꽃주공2단지,2002.2727272727273,20180414
경기도,수원시,율전-밤꽃주공2단지,1560.071942446043,20180415
경기도,수원시,율전-밤꽃주공2단지,1408.7301587301588,20180416
경기도,수원시,율전-밤꽃주공2단지,1870.967741935484,20180417
경기도,수원시,율전-밤꽃주공2단지,1685.483870967742,20180418
경기도,수원시,율전-밤꽃주공2단지,1629.7101449275362,20180419
경기도,수원시,율전-밤꽃주공2단지,1568.840579710145,20180420
경기도,수원시,율전-밤꽃주공2단지,1604.0983606557377,20180421
경기도,수원시,율전-밤꽃주공2단지,2020.2205882352941,20180422
경기도,수원시,율전-밤꽃주공2단지,1645.0,20180423
경기도,수원시,율전-밤꽃주공2단지,1993.125,20180424
경기도,수원시,율전-밤꽃주공2단지,1623.5714285714287,20180425
경기도,수원시,율전-밤꽃주공2단지,1757.0,20180426
경기도,수원시,율전-밤꽃주공2단지,1586.619718309859,20180427
경기도,수원시,율전-밤꽃주공2단지,1595.1612903225807,20180428
경기도,수원시,율전-밤꽃주공2단지,1623.7226277372263,20180429
경기도,수원시,율전-밤꽃주공2단지,1437.0689655172414,20180430
경기도,수원시,율전-밤꽃뜨란채,1907.876712328767,20180401
경기도,수원시,율전-밤꽃뜨란채,1841.3494809688582,20180402
경기도,수원시,율전-밤꽃뜨란채,1617.2757475083056,20180403
경기도,수원시,율전-밤꽃뜨란채,1513.3779264214047,20180404
경기도,수원시,율전-밤꽃뜨란채,1833.7912087912089,20180405
경기도,수원시,율전-밤꽃뜨란채,1700.357142857143,20180406
경기도,수원시,율전-밤꽃뜨란채,1982.7651515151515,20180407
경기도,수원시,율전-밤꽃뜨란채,1925.175644028103,20180408
경기도,수원시,율전-밤꽃뜨란채,1841.860465116279,20180409
경기도,수원시,율전-밤꽃뜨란채,1643.2170542635658,20180410
경기도,수원시,율전-밤꽃뜨란채,1581.0283687943263,20180411
경기도,수원시,율전-밤꽃뜨란채,1630.6691449814127,20180412
경기도,수원시,율전-밤꽃뜨란채,1622.6643598615917,20180413
경기도,수원시,율전-밤꽃뜨란채,1612.7358490566037,20180414
경기도,수원시,율전-밤꽃뜨란채,1846.6435185185185,20180415
경기도,수원시,율전-밤꽃뜨란채,1823.263888888889,20180416
경기도,수원시,율전-밤꽃뜨란채,1622.265625,20180417
경기도,수원시,율전-밤꽃뜨란채,1572.1283783783783,20180418
경기도,수원시,율전-밤꽃뜨란채,1577.7153558052435,20180419
경기도,수원시,율전-밤꽃뜨란채,1540.5448717948718,20180420
경기도,수원시,율전-밤꽃뜨란채,1816.4874551971327,20180421
경기도,수원시,율전-밤꽃뜨란채,1908.2725060827252,20180422
경기도,수원시,율전-밤꽃뜨란채,1805.5555555555557,20180423
경기도,수원시,율전-밤꽃뜨란채,1756.1538461538462,20180424
경기도,수원시,율전-밤꽃뜨란채,1679.692832764505,20180425
경기도,수원시,율전-밤꽃뜨란채,1683.5016835016836,20180426
경기도,수원시,율전-밤꽃뜨란채,1563.9344262295083,20180427
경기도,수원시,율전-밤꽃뜨란채,1993.69918699187,20180428
경기도,수원시,율전-밤꽃뜨란채,1884.7727272727273,20180429
경기도,수원시,율전-밤꽃뜨란채,1583.7078651685392,20180430
경기도,수원시,율전서희스타힐스3단지,1612.7906976744187,20180401
경기도,수원시,율전서희스타힐스3단지,1632.8947368421052,20180402
경기도,수원시,율전서희스타힐스3단지,1495.4545454545455,20180403
경기도,수원시,율전서희스타힐스3단지,1380.8823529411766,20180404
경기도,수원시,율전서희스타힐스3단지,1442.857142857143,20180405
경기도,수원시,율전서희스타힐스3단지,1513.6363636363637,20180406
경기도,수원시,율전서희스타힐스3단지,1669.4444444444443,20180407
경기도,수원시,율전서희스타힐스3단지,1608.0,20180408
경기도,수원시,율전서희스타힐스3단지,1825.0,20180409
경기도,수원시,율전서희스타힐스3단지,1517.3469387755101,20180410
경기도,수원시,율전서희스타힐스3단지,1898.4375,20180411
경기도,수원시,율전서희스타힐스3단지,1157.4468085106382,20180412
경기도,수원시,율전서희스타힐스3단지,1388.4615384615386,20180413
경기도,수원시,율전서희스타힐스3단지,1102.7777777777778,20180414
경기도,수원시,율전서희스타힐스3단지,1680.7692307692307,20180415
경기도,수원시,율전서희스타힐스3단지,1680.7692307692307,20180416
경기도,수원시,율전서희스타힐스3단지,1438.888888888889,20180417
경기도,수원시,율전서희스타힐스3단지,1502.857142857143,20180418
경기도,수원시,율전서희스타힐스3단지,1409.090909090909,20180419
경기도,수원시,율전서희스타힐스3단지,1403.8461538461538,20180420
경기도,수원시,율전서희스타힐스3단지,1339.1304347826087,20180421
경기도,수원시,율전서희스타힐스3단지,1610.9756097560976,20180422
경기도,수원시,율전서희스타힐스3단지,1553.409090909091,20180423
경기도,수원시,율전서희스타힐스3단지,1485.344827586207,20180424
경기도,수원시,율전서희스타힐스3단지,1514.6341463414635,20180425
경기도,수원시,율전서희스타힐스3단지,1176.6666666666667,20180426
경기도,수원시,율전서희스타힐스3단지,1150.0,20180427
경기도,수원시,율전서희스타힐스3단지,1576.8292682926829,20180428
경기도,수원시,율전서희스타힐스3단지,1658.888888888889,20180429
경기도,수원시,율전서희스타힐스3단지,1808.3333333333333,20180430
경기도,수원시,"율전서희스타힐스1,2단지",2282.2916666666665,20180401
경기도,수원시,"율전서희스타힐스1,2단지",2494.3396226415093,20180402
경기도,수원시,"율전서희스타힐스1,2단지",1903.3333333333333,20180403
경기도,수원시,"율전서희스타힐스1,2단지",1370.0,20180404
경기도,수원시,"율전서희스타힐스1,2단지",2379.7297297297296,20180405
경기도,수원시,"율전서희스타힐스1,2단지",1863.4146341463415,20180406
경기도,수원시,"율전서희스타힐스1,2단지",2262.962962962963,20180407
경기도,수원시,"율전서희스타힐스1,2단지",2010.7142857142858,20180408
경기도,수원시,"율전서희스타힐스1,2단지",1537.837837837838,20180409
경기도,수원시,"율전서희스타힐스1,2단지",1685.2459016393443,20180410
경기도,수원시,"율전서희스타힐스1,2단지",1526.6666666666667,20180411
경기도,수원시,"율전서희스타힐스1,2단지",1552.6315789473683,20180412
경기도,수원시,"율전서희스타힐스1,2단지",1747.2222222222222,20180413
경기도,수원시,"율전서희스타힐스1,2단지",2322.5806451612902,20180414
경기도,수원시,"율전서희스타힐스1,2단지",2072.5,20180415
경기도,수원시,"율전서희스타힐스1,2단지",1736.4864864864865,20180416
경기도,수원시,"율전서희스타힐스1,2단지",1935.15625,20180417
경기도,수원시,"율전서희스타힐스1,2단지",1664.6341463414635,20180418
경기도,수원시,"율전서희스타힐스1,2단지",1606.25,20180419
경기도,수원시,"율전서희스타힐스1,2단지",1597.2972972972973,20180420
경기도,수원시,"율전서희스타힐스1,2단지",1841.9354838709678,20180421
경기도,수원시,"율전서희스타힐스1,2단지",2044.4444444444443,20180422
경기도,수원시,"율전서희스타힐스1,2단지",2059.375,20180423
경기도,수원시,"율전서희스타힐스1,2단지",1747.9166666666667,20180424
경기도,수원시,"율전서희스타힐스1,2단지",1695.4545454545455,20180425
경기도,수원시,"율전서희스타힐스1,2단지",1375.0,20180426
경기도,수원시,"율전서희스타힐스1,2단지",1744.6808510638298,20180427
경기도,수원시,"율전서희스타힐스1,2단지",1873.6842105263158,20180428
경기도,수원시,"율전서희스타힐스1,2단지",1683.75,20180429
경기도,수원시,"율전서희스타힐스1,2단지",1977.906976744186,20180430
경기도,수원시,이목-수원장안STX칸,2186.1182519280205,20180401
경기도,수원시,이목-수원장안STX칸,1870.8715596330276,20180402
경기도,수원시,이목-수원장안STX칸,2131.6939890710382,20180403
경기도,수원시,이목-수원장안STX칸,1802.6315789473683,20180404
경기도,수원시,이목-수원장안STX칸,1927.8145695364237,20180405
경기도,수원시,이목-수원장안STX칸,1984.472049689441,20180406
경기도,수원시,이목-수원장안STX칸,2140.1041666666665,20180407
경기도,수원시,이목-수원장안STX칸,2158.40108401084,20180408
경기도,수원시,이목-수원장안STX칸,1949.1266375545852,20180409
경기도,수원시,이목-수원장안STX칸,1763.3720930232557,20180410
경기도,수원시,이목-수원장안STX칸,1888.0710659898477,20180411
경기도,수원시,이목-수원장안STX칸,1906.4705882352941,20180412
경기도,수원시,이목-수원장안STX칸,1807.5418994413408,20180413
경기도,수원시,이목-수원장안STX칸,1984.5029239766081,20180414
경기도,수원시,이목-수원장안STX칸,2115.5405405405404,20180415
경기도,수원시,이목-수원장안STX칸,1984.19689119171,20180416
경기도,수원시,이목-수원장안STX칸,1769.642857142857,20180417
경기도,수원시,이목-수원장안STX칸,1803.658536585366,20180418
경기도,수원시,이목-수원장안STX칸,1887.0731707317073,20180419
경기도,수원시,이목-수원장안STX칸,1940.8108108108108,20180420
경기도,수원시,이목-수원장안STX칸,1786.5921787709497,20180421
경기도,수원시,이목-수원장안STX칸,2162.464183381089,20180422
경기도,수원시,이목-수원장안STX칸,2002.2727272727273,20180423
경기도,수원시,이목-수원장안STX칸,2011.734693877551,20180424
경기도,수원시,이목-수원장안STX칸,1872.2513089005236,20180425
경기도,수원시,이목-수원장안STX칸,1792.2279792746115,20180426
경기도,수원시,이목-수원장안STX칸,1960.2777777777778,20180427
경기도,수원시,이목-수원장안STX칸,1971.83908045977,20180428
경기도,수원시,이목-수원장안STX칸,2114.375,20180429
경기도,수원시,이목-수원장안STX칸,2033.8983050847457,20180430
경기도,수원시,이목-수원장안힐스테이트,1898.2889733840304,20180401
경기도,수원시,이목-수원장안힐스테이트,1754.9661399548534,20180402
경기도,수원시,이목-수원장안힐스테이트,1607.0754716981132,20180403
경기도,수원시,이목-수원장안힐스테이트,1646.4583333333333,20180404
경기도,수원시,이목-수원장안힐스테이트,1532.622950819672,20180405
경기도,수원시,이목-수원장안힐스테이트,1579.0094339622642,20180406
경기도,수원시,이목-수원장안힐스테이트,1823.1308411214952,20180407
경기도,수원시,이목-수원장안힐스테이트,2161.5686274509803,20180408
경기도,수원시,이목-수원장안힐스테이트,1884.1435185185185,20180409
경기도,수원시,이목-수원장안힐스테이트,1934.3434343434344,20180410
경기도,수원시,이목-수원장안힐스테이트,1647.8365384615386,20180411
경기도,수원시,이목-수원장안힐스테이트,1948.8778054862844,20180412
경기도,수원시,이목-수원장안힐스테이트,1865.7142857142858,20180413
경기도,수원시,이목-수원장안힐스테이트,1705.357142857143,20180414
경기도,수원시,이목-수원장안힐스테이트,1966.2587412587413,20180415
경기도,수원시,이목-수원장안힐스테이트,1733.451536643026,20180416
경기도,수원시,이목-수원장안힐스테이트,1496.96261682243,20180417
경기도,수원시,이목-수원장안힐스테이트,1663.2211538461538,20180418
경기도,수원시,이목-수원장안힐스테이트,1550.977653631285,20180419
경기도,수원시,이목-수원장안힐스테이트,1649.7607655502393,20180420
경기도,수원시,이목-수원장안힐스테이트,1692.3423423423424,20180421
경기도,수원시,이목-수원장안힐스테이트,1756.3829787234042,20180422
경기도,수원시,이목-수원장안힐스테이트,1749.8641304347825,20180423
경기도,수원시,이목-수원장안힐스테이트,1573.1441048034935,20180424
경기도,수원시,이목-수원장안힐스테이트,1746.4285714285713,20180425
경기도,수원시,이목-수원장안힐스테이트,1492.3664122137404,20180426
경기도,수원시,이목-수원장안힐스테이트,1429.126213592233,20180427
경기도,수원시,이목-수원장안힐스테이트,1674.0196078431372,20180428
경기도,수원시,이목-수원장안힐스테이트,1773.5930735930735,20180429
경기도,수원시,이목-수원장안힐스테이트,1587.0412844036698,20180430
경기도,수원시,정자-기산,2253.030303030303,20180401
경기도,수원시,정자-기산,1690.7894736842106,20180402
경기도,수원시,정자-기산,1378.3333333333333,20180403
경기도,수원시,정자-기산,1576.923076923077,20180404
경기도,수원시,정자-기산,1860.0,20180405
경기도,수원시,정자-기산,1748.076923076923,20180406
경기도,수원시,정자-기산,1644.5945945945946,20180407
경기도,수원시,정자-기산,2016.6666666666667,20180408
경기도,수원시,정자-기산,2641.935483870968,20180409
경기도,수원시,정자-기산,1688.3333333333333,20180410
경기도,수원시,정자-기산,1856.5217391304348,20180411
경기도,수원시,정자-기산,1698.611111111111,20180412
경기도,수원시,정자-기산,1401.923076923077,20180413
경기도,수원시,정자-기산,2154.8387096774195,20180414
경기도,수원시,정자-기산,1981.8181818181818,20180415
경기도,수원시,정자-기산,2372.0,20180416
경기도,수원시,정자-기산,1802.857142857143,20180417
경기도,수원시,정자-기산,1710.7142857142858,20180418
경기도,수원시,정자-기산,1590.0,20180419
경기도,수원시,정자-기산,1686.9565217391305,20180420
경기도,수원시,정자-기산,1502.9411764705883,20180421
경기도,수원시,정자-기산,1332.0,20180422
경기도,수원시,정자-기산,1627.0833333333333,20180423
경기도,수원시,정자-기산,2125.8064516129034,20180424
경기도,수원시,정자-기산,1678.8461538461538,20180425
경기도,수원시,정자-기산,1519.6969696969697,20180426
경기도,수원시,정자-기산,1628.9473684210527,20180427
경기도,수원시,정자-기산,1834.090909090909,20180428
경기도,수원시,정자-기산,2378.3333333333335,20180429
경기도,수원시,정자-기산,2205.0,20180430
경기도,수원시,정자-경남아너스빌,1783.939393939394,20180401
경기도,수원시,정자-경남아너스빌,1580.7339449541284,20180402
경기도,수원시,정자-경남아너스빌,1773.9495798319329,20180403
경기도,수원시,정자-경남아너스빌,1584.0,20180404
경기도,수원시,정자-경남아너스빌,1670.7317073170732,20180405
경기도,수원시,정자-경남아너스빌,1675.6410256410256,20180406
경기도,수원시,정자-경남아너스빌,1783.888888888889,20180407
경기도,수원시,정자-경남아너스빌,1798.2558139534883,20180408
경기도,수원시,정자-경남아너스빌,1434.4660194174758,20180409
경기도,수원시,정자-경남아너스빌,1683.0188679245282,20180410
경기도,수원시,정자-경남아너스빌,1600.9803921568628,20180411
경기도,수원시,정자-경남아너스빌,1646.7592592592594,20180412
경기도,수원시,정자-경남아너스빌,1745.2380952380952,20180413
경기도,수원시,정자-경남아너스빌,1680.379746835443,20180414
경기도,수원시,정자-경남아너스빌,1872.7027027027027,20180415
경기도,수원시,정자-경남아너스빌,1608.984375,20180416
경기도,수원시,정자-경남아너스빌,1485.1648351648353,20180417
경기도,수원시,정자-경남아너스빌,1536.3247863247864,20180418
경기도,수원시,정자-경남아너스빌,1845.4954954954956,20180419
경기도,수원시,정자-경남아너스빌,1683.9449541284403,20180420
경기도,수원시,정자-경남아너스빌,1731.4655172413793,20180421
경기도,수원시,정자-경남아너스빌,1793.8709677419354,20180422
경기도,수원시,정자-경남아너스빌,1751.6483516483515,20180423
경기도,수원시,정자-경남아너스빌,1504.3307086614172,20180424
경기도,수원시,정자-경남아너스빌,1620.1834862385322,20180425
경기도,수원시,정자-경남아너스빌,1452.1008403361345,20180426
경기도,수원시,정자-경남아너스빌,1448.0,20180427
경기도,수원시,정자-경남아너스빌,1678.030303030303,20180428
경기도,수원시,정자-경남아너스빌,1671.5277777777778,20180429
경기도,수원시,정자-경남아너스빌,1572.8346456692914,20180430
경기도,수원시,정자-현대,1961.111111111111,20180401
경기도,수원시,정자-현대,1551.26582278481,20180402
경기도,수원시,정자-현대,1812.857142857143,20180403
경기도,수원시,정자-현대,1654.6875,20180404
경기도,수원시,정자-현대,1943.2692307692307,20180405
경기도,수원시,정자-현대,1604.032258064516,20180406
경기도,수원시,정자-현대,1589.5833333333333,20180407
경기도,수원시,정자-현대,1750.7142857142858,20180408
경기도,수원시,정자-현대,1925.7575757575758,20180409
경기도,수원시,정자-현대,1570.0,20180410
경기도,수원시,정자-현대,1870.4918032786886,20180411
경기도,수원시,정자-현대,1603.1645569620252,20180412
경기도,수원시,정자-현대,1621.1538461538462,20180413
경기도,수원시,정자-현대,1895.8333333333333,20180414
경기도,수원시,정자-현대,2091.9117647058824,20180415
경기도,수원시,정자-현대,1803.030303030303,20180416
경기도,수원시,정자-현대,1902.2388059701493,20180417
경기도,수원시,정자-현대,1263.888888888889,20180418
경기도,수원시,정자-현대,1550.632911392405,20180419
경기도,수원시,정자-현대,1837.6923076923076,20180420
경기도,수원시,정자-현대,1455.1724137931035,20180421
경기도,수원시,정자-현대,1712.9310344827586,20180422
경기도,수원시,정자-현대,1992.4528301886792,20180423
경기도,수원시,정자-현대,1760.958904109589,20180424
경기도,수원시,정자-현대,1784.920634920635,20180425
경기도,수원시,정자-현대,1859.7014925373135,20180426
경기도,수원시,정자-현대,1853.0,20180427
경기도,수원시,정자-현대,1665.7894736842106,20180428
경기도,수원시,정자-현대,1903.4722222222222,20180429
경기도,수원시,정자-현대,1812.5,20180430
경기도,수원시,정자-동신3차,2064.1592920353983,20180401
경기도,수원시,정자-동신3차,1519.8198198198197,20180402
경기도,수원시,정자-동신3차,1469.6969696969697,20180403
경기도,수원시,정자-동신3차,1824.025974025974,20180404
경기도,수원시,정자-동신3차,1632.608695652174,20180405
경기도,수원시,정자-동신3차,1402.4096385542168,20180406
경기도,수원시,정자-동신3차,1851.0204081632653,20180407
경기도,수원시,정자-동신3차,1708.9887640449438,20180408
경기도,수원시,정자-동신3차,1709.2105263157894,20180409
경기도,수원시,정자-동신3차,1567.4698795180723,20180410
경기도,수원시,정자-동신3차,1555.5555555555557,20180411
경기도,수원시,정자-동신3차,1861.9565217391305,20180412
경기도,수원시,정자-동신3차,1493.298969072165,20180413
경기도,수원시,정자-동신3차,1856.849315068493,20180414
경기도,수원시,정자-동신3차,1921.938775510204,20180415
경기도,수원시,정자-동신3차,1565.566037735849,20180416
경기도,수원시,정자-동신3차,1800.5681818181818,20180417
경기도,수원시,정자-동신3차,1880.379746835443,20180418
경기도,수원시,정자-동신3차,1487.8947368421052,20180419
경기도,수원시,정자-동신3차,1317.7777777777778,20180420
경기도,수원시,정자-동신3차,1812.2093023255813,20180421
경기도,수원시,정자-동신3차,1715.5172413793102,20180422
경기도,수원시,정자-동신3차,1506.4102564102564,20180423
경기도,수원시,정자-동신3차,1840.7407407407406,20180424
경기도,수원시,정자-동신3차,1615.566037735849,20180425
경기도,수원시,정자-동신3차,1338.6363636363637,20180426
경기도,수원시,정자-동신3차,1720.0,20180427
경기도,수원시,정자-동신3차,1534.3434343434344,20180428
경기도,수원시,정자-동신3차,1641.4473684210527,20180429
경기도,수원시,정자-동신3차,1685.4368932038835,20180430
경기도,수원시,정자-동신2차,1466.5171898355754,20180401
경기도,수원시,정자-동신2차,1405.2224371373306,20180402
경기도,수원시,정자-동신2차,1288.2599580712788,20180403
경기도,수원시,정자-동신2차,1342.0081967213114,20180404
경기도,수원시,정자-동신2차,1284.398976982097,20180405
경기도,수원시,정자-동신2차,1369.6058091286307,20180406
경기도,수원시,정자-동신2차,1474.1299303944315,20180407
경기도,수원시,정자-동신2차,1545.0558213716108,20180408
경기도,수원시,정자-동신2차,1405.4856115107914,20180409
경기도,수원시,정자-동신2차,1285.1809954751131,20180410
경기도,수원시,정자-동신2차,1253.7330316742082,20180411
경기도,수원시,정자-동신2차,1364.9038461538462,20180412
경기도,수원시,정자-동신2차,1332.2614107883817,20180413
경기도,수원시,정자-동신2차,1526.5356265356265,20180414
경기도,수원시,정자-동신2차,1370.7725947521865,20180415
경기도,수원시,정자-동신2차,1322.6027397260275,20180416
경기도,수원시,정자-동신2차,1386.1052631578948,20180417
경기도,수원시,정자-동신2차,1389.0715667311413,20180418
경기도,수원시,정자-동신2차,1294.5147679324893,20180419
경기도,수원시,정자-동신2차,1255.3061224489795,20180420
경기도,수원시,정자-동신2차,1504.1666666666667,20180421
경기도,수원시,정자-동신2차,1498.5668789808917,20180422
경기도,수원시,정자-동신2차,1478.7280701754387,20180423
경기도,수원시,정자-동신2차,1461.9373776908024,20180424
경기도,수원시,정자-동신2차,1310.0194552529183,20180425
경기도,수원시,정자-동신2차,1328.6,20180426
경기도,수원시,정자-동신2차,1295.6842105263158,20180427
경기도,수원시,정자-동신2차,1397.5051975051974,20180428
경기도,수원시,정자-동신2차,1448.087818696884,20180429
경기도,수원시,정자-동신2차,1346.5317919075144,20180430
경기도,수원시,삼설미도아파트,1772.872340425532,20180401
경기도,수원시,삼설미도아파트,1651.5384615384614,20180402
경기도,수원시,삼설미도아파트,1611.4285714285713,20180403
경기도,수원시,삼설미도아파트,2118.3098591549297,20180404
경기도,수원시,삼설미도아파트,1672.093023255814,20180405
경기도,수원시,삼설미도아파트,1701.388888888889,20180406
경기도,수원시,삼설미도아파트,2205.223880597015,20180407
경기도,수원시,삼설미도아파트,1939.887640449438,20180408
경기도,수원시,삼설미도아파트,1900.0,20180409
경기도,수원시,삼설미도아파트,1619.7368421052631,20180410
경기도,수원시,삼설미도아파트,2512.9032258064517,20180411
경기도,수원시,삼설미도아파트,1813.1944444444443,20180412
경기도,수원시,삼설미도아파트,1504.8387096774193,20180413
경기도,수원시,삼설미도아파트,2086.3636363636365,20180414
경기도,수원시,삼설미도아파트,1745.8333333333333,20180415
경기도,수원시,삼설미도아파트,1883.6065573770493,20180416
경기도,수원시,삼설미도아파트,1756.4516129032259,20180417
경기도,수원시,삼설미도아파트,1894.2028985507247,20180418
경기도,수원시,삼설미도아파트,1414.4927536231885,20180419
경기도,수원시,삼설미도아파트,1796.3235294117646,20180420
경기도,수원시,삼설미도아파트,1668.1159420289855,20180421
경기도,수원시,삼설미도아파트,1687.0967741935483,20180422
경기도,수원시,삼설미도아파트,1847.8260869565217,20180423
경기도,수원시,삼설미도아파트,1690.0,20180424
경기도,수원시,삼설미도아파트,1584.5588235294117,20180425
경기도,수원시,삼설미도아파트,1577.6315789473683,20180426
경기도,수원시,삼설미도아파트,1902.857142857143,20180427
경기도,수원시,삼설미도아파트,1725.7575757575758,20180428
경기도,수원시,삼설미도아파트,1675.7894736842106,20180429
경기도,수원시,삼설미도아파트,1570.3947368421052,20180430
경기도,수원시,정자-동신1차,1582.7731092436975,20180401
경기도,수원시,정자-동신1차,1529.9457994579946,20180402
경기도,수원시,정자-동신1차,1385.0299401197606,20180403
경기도,수원시,정자-동신1차,1364.1791044776119,20180404
경기도,수원시,정자-동신1차,1276.4604810996564,20180405
경기도,수원시,정자-동신1차,1307.3407202216067,20180406
경기도,수원시,정자-동신1차,1539.1167192429023,20180407
경기도,수원시,정자-동신1차,1448.3333333333333,20180408
경기도,수원시,정자-동신1차,1428.7531806615775,20180409
경기도,수원시,정자-동신1차,1398.1538461538462,20180410
경기도,수원시,정자-동신1차,1406.0171919770773,20180411
경기도,수원시,정자-동신1차,1317.391304347826,20180412
경기도,수원시,정자-동신1차,1285.1851851851852,20180413
경기도,수원시,정자-동신1차,1437.7737226277372,20180414
경기도,수원시,정자-동신1차,1595.9223300970873,20180415
경기도,수원시,정자-동신1차,1456.0,20180416
경기도,수원시,정자-동신1차,1299.1573033707866,20180417
경기도,수원시,정자-동신1차,1348.5422740524782,20180418
경기도,수원시,정자-동신1차,1486.6568914956013,20180419
경기도,수원시,정자-동신1차,1344.4598337950138,20180420
경기도,수원시,정자-동신1차,1507.6704545454545,20180421
경기도,수원시,정자-동신1차,1580.5369127516778,20180422
경기도,수원시,정자-동신1차,1662.3287671232877,20180423
경기도,수원시,정자-동신1차,1308.356940509915,20180424
경기도,수원시,정자-동신1차,1290.0887573964496,20180425
경기도,수원시,정자-동신1차,1420.0,20180426
경기도,수원시,정자-동신1차,1234.4686648501363,20180427
경기도,수원시,정자-동신1차,1506.5826330532213,20180428
경기도,수원시,정자-동신1차,1656.0756972111553,20180429
경기도,수원시,정자-동신1차,1350.7957559681697,20180430
경기도,수원시,정자-그린맨션,2068.4210526315787,20180401
경기도,수원시,정자-그린맨션,1692.7777777777778,20180402
경기도,수원시,정자-그린맨션,1617.7215189873418,20180403
경기도,수원시,정자-그린맨션,1588.28125,20180404
경기도,수원시,정자-그린맨션,1749.1525423728813,20180405
경기도,수원시,정자-그린맨션,2327.777777777778,20180406
경기도,수원시,정자-그린맨션,1651.948051948052,20180407
경기도,수원시,정자-그린맨션,2042.741935483871,20180408
경기도,수원시,정자-그린맨션,1975.9493670886077,20180409
경기도,수원시,정자-그린맨션,1797.9166666666667,20180410
경기도,수원시,정자-그린맨션,1927.2727272727273,20180411
경기도,수원시,정자-그린맨션,1928.1690140845071,20180412
경기도,수원시,정자-그린맨션,1703.3783783783783,20180413
경기도,수원시,정자-그린맨션,1962.280701754386,20180414
경기도,수원시,정자-그린맨션,2251.2048192771085,20180415
경기도,수원시,정자-그린맨션,1437.3239436619717,20180416
경기도,수원시,정자-그린맨션,1696.3917525773195,20180417
경기도,수원시,정자-그린맨션,1941.6666666666667,20180418
경기도,수원시,정자-그린맨션,2277.9761904761904,20180419
경기도,수원시,정자-그린맨션,1726.0869565217392,20180420
경기도,수원시,정자-그린맨션,1770.2380952380952,20180421
경기도,수원시,정자-그린맨션,2150.0,20180422
경기도,수원시,정자-그린맨션,1677.5,20180423
경기도,수원시,정자-그린맨션,1592.2077922077922,20180424
경기도,수원시,정자-그린맨션,2014.2857142857142,20180425
경기도,수원시,정자-그린맨션,1696.031746031746,20180426
경기도,수원시,정자-그린맨션,1621.7105263157894,20180427
